   40 1134    11.340
   44 1055    10.550
26963    5    0.050
36143    5    0.050
36108    5    0.050
36117    5    0.050
36132    5    0.050
36137    5    0.050
 9169    5    0.050
 9816    5    0.050
26604    5    0.050
 9890    5    0.050
26602    5    0.050
34237    5    0.050
27189    5    0.050
19843    5    0.050
34231    5    0.050
36162    5    0.050
19893    5    0.050
 9158    5    0.050
36165    5    0.050
 9156    5    0.050
34229    5    0.050
19237    5    0.050
 9194    5    0.050
35977    5    0.050
35981    5    0.050
34285    5    0.050
 9219    5    0.050
34254    5    0.050
36067    5    0.050
 9210    5    0.050
10102    5    0.050
16354    5    0.050
 9199    5    0.050
16357    5    0.050
20998    4    0.040
22954    4    0.040
22409    4    0.040
23085    4    0.040
23360    4    0.040
22778    4    0.040
23173    4    0.040
23276    4    0.040
21000    4    0.040
20996    4    0.040
21431    4    0.040
21900    4    0.040
22710    4    0.040
21904    4    0.040
20960    4    0.040
22422    4    0.040
20986    4    0.040
21488    4    0.040
22367    4    0.040
22365    4    0.040
23130    4    0.040
21873    4    0.040
21484    4    0.040
20974    4    0.040
23382    4    0.040
22355    4    0.040
22357    4    0.040
23390    4    0.040
22754    4    0.040
23381    4    0.040
20951    4    0.040
22756    4    0.040
21866    4    0.040
20948    4    0.040
21868    4    0.040
23264    4    0.040
22920    4    0.040
23148    4    0.040
22361    4    0.040
22766    4    0.040
22360    4    0.040
29114    4    0.040
23143    4    0.040
20943    4    0.040
22737    4    0.040
21897    4    0.040
23275    4    0.040
23367    4    0.040
22408    4    0.040
22338    4    0.040
20991    4    0.040
21514    4    0.040
21441    4    0.040
21506    4    0.040
22397    4    0.040
23254    4    0.040
21830    4    0.040
21833    4    0.040
22937    4    0.040
21824    4    0.040
22342    4    0.040
22738    4    0.040
23111    4    0.040
23378    4    0.040
23272    4    0.040
21840    4    0.040
22936    4    0.040
22387    4    0.040
22378    4    0.040
21453    4    0.040
23158    4    0.040
21846    4    0.040
22780    4    0.040
23117    4    0.040
22074    4    0.040
22822    4    0.040
23028    4    0.040
22198    4    0.040
21331    4    0.040
22827    4    0.040
22869    4    0.040
21188    4    0.040
21735    4    0.040
21194    4    0.040
22868    4    0.040
22073    4    0.040
22190    4    0.040
21203    4    0.040
21622    4    0.040
22078    4    0.040
22085    4    0.040
21714    4    0.040
21629    4    0.040
22096    4    0.040
21323    4    0.040
22208    4    0.040
22231    4    0.040
21609    4    0.040
23201    4    0.040
23203    4    0.040
22562    4    0.040
22561    4    0.040
22444    4    0.040
22556    4    0.040
21356    4    0.040
21354    4    0.040
22182    4    0.040
21170    4    0.040
23309    4    0.040
22207    4    0.040
21336    4    0.040
22448    4    0.040
22529    4    0.040
23006    4    0.040
22820    4    0.040
22200    4    0.040
21252    4    0.040
21659    4    0.040
22841    4    0.040
22141    4    0.040
22497    4    0.040
23017    4    0.040
22494    4    0.040
21304    4    0.040
21665    4    0.040
23020    4    0.040
21295    4    0.040
21654    4    0.040
21669    4    0.040
21254    4    0.040
21277    4    0.040
22857    4    0.040
22158    4    0.040
21672    4    0.040
23227    4    0.040
21270    4    0.040
21682    4    0.040
23218    4    0.040
22864    4    0.040
22103    4    0.040
21216    4    0.040
21647    4    0.040
22833    4    0.040
23022    4    0.040
22506    4    0.040
21700    4    0.040
22110    4    0.040
21220    4    0.040
23031    4    0.040
22112    4    0.040
22499    4    0.040
21653    4    0.040
21697    4    0.040
21313    4    0.040
21312    4    0.040
22170    4    0.040
23224    4    0.040
21307    4    0.040
21967    4    0.040
21539    4    0.040
21939    4    0.040
21540    4    0.040
22664    4    0.040
21543    4    0.040
21037    4    0.040
22896    4    0.040
21415    4    0.040
21554    4    0.040
23045    4    0.040
21938    4    0.040
21410    4    0.040
21790    4    0.040
22644    4    0.040
21970    4    0.040
21976    4    0.040
21074    4    0.040
22293    4    0.040
21574    4    0.040
21981    4    0.040
21928    4    0.040
21819    4    0.040
21012    4    0.040
21920    4    0.040
21015    4    0.040
21019    4    0.040
23283    4    0.040
22309    4    0.040
23067    4    0.040
21811    4    0.040
21529    4    0.040
22289    4    0.040
22669    4    0.040
21024    4    0.040
21530    4    0.040
23054    4    0.040
21936    4    0.040
22416    4    0.040
22965    4    0.040
23050    4    0.040
23176    4    0.040
22248    4    0.040
22880    4    0.040
22436    4    0.040
21764    4    0.040
22259    4    0.040
21377    4    0.040
22596    4    0.040
22034    4    0.040
21762    4    0.040
23307    4    0.040
21366    4    0.040
23040    4    0.040
22802    4    0.040
22244    4    0.040
23330    4    0.040
22237    4    0.040
21146    4    0.040
21365    4    0.040
21746    4    0.040
22815    4    0.040
22035    4    0.040
21778    4    0.040
23044    4    0.040
22638    4    0.040
22284    4    0.040
21679    4    0.040
22424    4    0.040
21577    4    0.040
22283    4    0.040
23295    4    0.040
23345    4    0.040
22889    4    0.040
22319    4    0.040
23340    4    0.040
22887    4    0.040
21101    4    0.040
21105    4    0.040
22787    4    0.040
21113    4    0.040
23297    4    0.040
22267    4    0.040
21130    4    0.040
40757    4    0.040
40619    4    0.040
40623    4    0.040
40630    4    0.040
40641    4    0.040
40653    4    0.040
40668    4    0.040
40678    4    0.040
40747    4    0.040
40614    4    0.040
40767    4    0.040
40784    4    0.040
40789    4    0.040
40795    4    0.040
40821    4    0.040
40836    4    0.040
40841    4    0.040
40848    4    0.040
40578    4    0.040
40573    4    0.040
40567    4    0.040
40460    4    0.040
40458    4    0.040
40430    4    0.040
40420    4    0.040
40410    4    0.040
40408    4    0.040
40361    4    0.040
40333    4    0.040
40282    4    0.040
40256    4    0.040
40255    4    0.040
40251    4    0.040
41150    4    0.040
41574    4    0.040
41568    4    0.040
41532    4    0.040
41521    4    0.040
41484    4    0.040
41383    4    0.040
41355    4    0.040
41350    4    0.040
41316    4    0.040
41252    4    0.040
41223    4    0.040
41190    4    0.040
41177    4    0.040
41156    4    0.040
41151    4    0.040
40250    4    0.040
41143    4    0.040
41128    4    0.040
41109    4    0.040
41081    4    0.040
41077    4    0.040
41033    4    0.040
41032    4    0.040
41013    4    0.040
40967    4    0.040
40954    4    0.040
40951    4    0.040
40945    4    0.040
40910    4    0.040
40904    4    0.040
40885    4    0.040
39493    4    0.040
39729    4    0.040
39728    4    0.040
39716    4    0.040
39686    4    0.040
39670    4    0.040
39651    4    0.040
39649    4    0.040
39610    4    0.040
39595    4    0.040
39581    4    0.040
39554    4    0.040
39545    4    0.040
39543    4    0.040
39537    4    0.040
39497    4    0.040
39756    4    0.040
39490    4    0.040
39486    4    0.040
39476    4    0.040
39471    4    0.040
39470    4    0.040
39448    4    0.040
39443    4    0.040
39431    4    0.040
39384    4    0.040
39379    4    0.040
39375    4    0.040
39365    4    0.040
39355    4    0.040
39301    4    0.040
39297    4    0.040
39938    4    0.040
40248    4    0.040
40233    4    0.040
40185    4    0.040
40170    4    0.040
40136    4    0.040
40117    4    0.040
40105    4    0.040
40088    4    0.040
40046    4    0.040
39997    4    0.040
39994    4    0.040
39987    4    0.040
39953    4    0.040
39952    4    0.040
39940    4    0.040
41596    4    0.040
39936    4    0.040
39923    4    0.040
39903    4    0.040
39895    4    0.040
39891    4    0.040
39878    4    0.040
39860    4    0.040
39837    4    0.040
39831    4    0.040
39819    4    0.040
39814    4    0.040
39795    4    0.040
39794    4    0.040
39793    4    0.040
39768    4    0.040
42784    4    0.040
42710    4    0.040
42718    4    0.040
42721    4    0.040
42754    4    0.040
42757    4    0.040
42762    4    0.040
42774    4    0.040
42775    4    0.040
42692    4    0.040
42791    4    0.040
42794    4    0.040
42795    4    0.040
42827    4    0.040
42828    4    0.040
42829    4    0.040
42833    4    0.040
42835    4    0.040
42680    4    0.040
42651    4    0.040
42641    4    0.040
42631    4    0.040
42629    4    0.040
42615    4    0.040
42609    4    0.040
42608    4    0.040
42607    4    0.040
42576    4    0.040
42552    4    0.040
42531    4    0.040
42504    4    0.040
42503    4    0.040
42500    4    0.040
43042    4    0.040
43434    4    0.040
43415    4    0.040
43400    4    0.040
43371    4    0.040
43318    4    0.040
43302    4    0.040
43285    4    0.040
43284    4    0.040
43250    4    0.040
43242    4    0.040
43225    4    0.040
43175    4    0.040
43084    4    0.040
43077    4    0.040
43043    4    0.040
42468    4    0.040
43040    4    0.040
43038    4    0.040
43033    4    0.040
43028    4    0.040
43024    4    0.040
43015    4    0.040
43010    4    0.040
43007    4    0.040
43003    4    0.040
42980    4    0.040
42960    4    0.040
42952    4    0.040
42922    4    0.040
42870    4    0.040
42861    4    0.040
41856    4    0.040
42056    4    0.040
42051    4    0.040
42018    4    0.040
42016    4    0.040
42009    4    0.040
41998    4    0.040
41982    4    0.040
41969    4    0.040
41952    4    0.040
41932    4    0.040
41908    4    0.040
41896    4    0.040
41890    4    0.040
41875    4    0.040
41857    4    0.040
42064    4    0.040
41849    4    0.040
41826    4    0.040
41823    4    0.040
41813    4    0.040
41787    4    0.040
41768    4    0.040
41751    4    0.040
41729    4    0.040
41704    4    0.040
41680    4    0.040
41660    4    0.040
41654    4    0.040
41648    4    0.040
41631    4    0.040
41624    4    0.040
42275    4    0.040
42457    4    0.040
42456    4    0.040
42451    4    0.040
42427    4    0.040
42423    4    0.040
42422    4    0.040
42392    4    0.040
42357    4    0.040
42326    4    0.040
42312    4    0.040
42307    4    0.040
42299    4    0.040
42286    4    0.040
42282    4    0.040
42281    4    0.040
39269    4    0.040
42264    4    0.040
42262    4    0.040
42237    4    0.040
42230    4    0.040
42224    4    0.040
42216    4    0.040
42199    4    0.040
42195    4    0.040
42167    4    0.040
42150    4    0.040
42138    4    0.040
42133    4    0.040
42114    4    0.040
42081    4    0.040
42077    4    0.040
36752    4    0.040
36628    4    0.040
36651    4    0.040
36653    4    0.040
36656    4    0.040
36670    4    0.040
36682    4    0.040
36729    4    0.040
36743    4    0.040
36556    4    0.040
36761    4    0.040
36798    4    0.040
36826    4    0.040
36838    4    0.040
36877    4    0.040
36891    4    0.040
36895    4    0.040
36904    4    0.040
36524    4    0.040
36508    4    0.040
36446    4    0.040
36428    4    0.040
36426    4    0.040
36341    4    0.040
36295    4    0.040
36287    4    0.040
36280    4    0.040
36270    4    0.040
36259    4    0.040
36194    4    0.040
36192    4    0.040
36191    4    0.040
36190    4    0.040
37028    4    0.040
37245    4    0.040
37221    4    0.040
37219    4    0.040
37207    4    0.040
37206    4    0.040
37197    4    0.040
37168    4    0.040
37167    4    0.040
37165    4    0.040
37159    4    0.040
37156    4    0.040
37152    4    0.040
37125    4    0.040
37117    4    0.040
37036    4    0.040
36187    4    0.040
37025    4    0.040
37024    4    0.040
37020    4    0.040
37006    4    0.040
36996    4    0.040
36992    4    0.040
36977    4    0.040
36975    4    0.040
36971    4    0.040
36966    4    0.040
36941    4    0.040
36935    4    0.040
36933    4    0.040
36920    4    0.040
36918    4    0.040
35365    4    0.040
35599    4    0.040
35592    4    0.040
35582    4    0.040
35566    4    0.040
35551    4    0.040
35543    4    0.040
35539    4    0.040
35536    4    0.040
35500    4    0.040
35450    4    0.040
35449    4    0.040
35442    4    0.040
35441    4    0.040
35405    4    0.040
35404    4    0.040
35600    4    0.040
35358    4    0.040
35330    4    0.040
35324    4    0.040
35297    4    0.040
35268    4    0.040
35237    4    0.040
35227    4    0.040
35226    4    0.040
35142    4    0.040
35139    4    0.040
35130    4    0.040
35119    4    0.040
35080    4    0.040
35055    4    0.040
35036    4    0.040
35873    4    0.040
36153    4    0.040
36138    4    0.040
36135    4    0.040
36131    4    0.040
36129    4    0.040
36064    4    0.040
36041    4    0.040
35969    4    0.040
35952    4    0.040
35948    4    0.040
35935    4    0.040
35925    4    0.040
35896    4    0.040
35891    4    0.040
35878    4    0.040
37271    4    0.040
35859    4    0.040
35858    4    0.040
35852    4    0.040
35792    4    0.040
35790    4    0.040
35774    4    0.040
35771    4    0.040
35734    4    0.040
35700    4    0.040
35663    4    0.040
35662    4    0.040
35659    4    0.040
35629    4    0.040
35614    4    0.040
35612    4    0.040
38608    4    0.040
38889    4    0.040
38883    4    0.040
38862    4    0.040
38845    4    0.040
38843    4    0.040
38831    4    0.040
38826    4    0.040
38772    4    0.040
38738    4    0.040
38719    4    0.040
38718    4    0.040
38717    4    0.040
38694    4    0.040
38684    4    0.040
38629    4    0.040
38890    4    0.040
38605    4    0.040
38602    4    0.040
38589    4    0.040
38566    4    0.040
38557    4    0.040
38548    4    0.040
38542    4    0.040
38522    4    0.040
38510    4    0.040
38507    4    0.040
38502    4    0.040
38497    4    0.040
38492    4    0.040
38486    4    0.040
38476    4    0.040
39087    4    0.040
39263    4    0.040
39260    4    0.040
39252    4    0.040
39237    4    0.040
39213    4    0.040
39170    4    0.040
39165    4    0.040
39161    4    0.040
39157    4    0.040
39155    4    0.040
39141    4    0.040
39120    4    0.040
39110    4    0.040
39107    4    0.040
39089    4    0.040
38422    4    0.040
39086    4    0.040
39079    4    0.040
39069    4    0.040
39067    4    0.040
39060    4    0.040
39036    4    0.040
